date,price,d12,e12,ret,retx,rfree,lty,dfy,tbl,tms,ntis,infl,ltr,dfr,svar,dp_gw,dy,ep,de,bm,cay,SP500,CPIAUCSL,TB3MS,VIXCLS,USREC,ret_decimal,r_log,rf_simple,rf_forecast_simple,dp,ge,gm,gs,ms,forecast_target_date,ret_lead,rf_log,rf_log_next,rf_simple_next,xret_lead,hist_mean,hist_mean_xret,d12_lag1,e12_lag1,dp_lagfund,ge_lagfund,gm_lagfund,gs_lagfund,ms_lagfund,ge_winsor,gm_winsor,gs_winsor,ms_winsor,VIXCLS_lag1,decomp_error
1911-08-31,9.17,0.47,0.6367,,,0.002429,,,,,,,,,0.001378,0.051254,0.048806,0.069433,0.738181,,,,,,,1,,,0.002429,,0.004262078544317062,-0.01805496515797026,-0.03089097438369054,0.002823824592881632,0.007085903137198694,1911-09-30,,0.0024260547478807855,0.0027272775952181575,0.002731,,,,0.47,0.6483,0.004262078544317062,-0.017886282839521334,-0.031059656702139546,0.0029522320275220653,0.007214310571839127,-0.01805496515797026,-0.03089097438369054,0.002823824592881632,0.007085903137198694,,
1911-09-30,8.67,0.47,0.625,,,0.002731,,,,,,,,,0.001047,0.05421,0.051254,0.072088,0.752,,,,,,,1,,,0.002731,,0.0045073200259615285,-0.018546937286578188,-0.03752155818934486,0.0026927649777545586,0.007200085003716087,1911-10-31,,0.0027272775952181575,0.002977562657248742,0.002982,,,,0.47,0.6367,0.0045073200259615285,-0.01805496515797026,-0.0380135303179527,0.002823824592881632,0.00733114461884316,-0.018546937286578188,-0.03752155818934486,0.0026927649777545586,0.007200085003716087,,
1911-10-31,8.72,0.47,0.6133,,,0.002982,,,,,,,,,0.000526,0.053899,0.05421,0.070333,0.766346,,,,,,,1,,,0.002982,,0.00448153312637445,-0.018897437104463524,0.024647884232901436,0.002560930277828877,0.007042463404203328,1911-11-30,,0.002977562657248742,0.0028529265322538504,0.002857,,,,0.47,0.625,0.00448153312637445,-0.018546937286578188,0.024297384415016055,0.0026927649777545586,0.007174298104129008,-0.018897437104463524,0.024647884232901436,0.002560930277828877,0.007042463404203328,,
1911-11-30,9.07,0.47,0.6017,,,0.002857,,,,,,,,,0.001058,0.051819,0.053899,0.06634,0.78112,,,,,,,1,,,0.002857,,0.004308968390698554,-0.019095230405631835,0.058448256611788735,0.002430180156595271,0.006739148547293825,1911-12-31,,0.0028529265322538504,0.0025437618926408626,0.002547,,,,0.47,0.6133,0.004308968390698554,-0.018897437104463524,0.05825046331062041,0.002560930277828877,0.006869898668527431,-0.019095230405631835,0.058448256611788735,0.002430180156595271,0.006739148547293825,,
1911-12-31,9.11,0.47,0.59,,,0.002547,,,,,,,,,0.00042,0.051592,0.051819,0.064764,0.79661,,,,,,,1,,,0.002547,,0.0042900891867737705,-0.01963644532654095,0.024036892471362713,0.002296570497039823,0.006586659683813593,1912-01-31,,0.0025437618926408626,0.0030443612261890156,0.003049,,,,0.47,0.6017,0.0042900891867737705,-0.019095230405631835,0.02349567755045354,0.002430180156595271,0.006720269343369042,-0.01963644532654095,0.024036892471362713,0.002296570497039823,0.006586659683813593,,
1912-01-31,9.12,0.4708,0.5992,,,0.003049,,,,,,,,,0.000482,0.051623,0.051679,0.065702,0.785714,,,,,,,1,,,0.003049,,0.004292673862637651,0.015472895303244565,-0.014375802488871634,0.002330515727086371,0.006623189589724022,1912-02-29,,0.0030443612261890156,0.0025138376607936616,0.002517,,,,0.47,0.59,0.004285395206568675,-0.01963644532654095,0.020733538140914092,0.002296570497039823,0.006581965703608498,0.015472895303244565,-0.014375802488871634,0.002330515727086371,0.006623189589724022,,
1912-02-29,9.04,0.4717,0.6083,,,0.002517,,,,,,,,,0.000161,0.052179,0.051721,0.06729,0.77544,,,,,,,0,,,0.002517,,0.004338840564648751,0.015072749123649842,-0.02388337880580483,0.0023630156845637473,0.006701856249212499,1912-03-31,,0.0025138376607936616,0.0024041078155622483,0.002407,,,,0.4708,0.5992,0.004330579989391422,0.015472895303244565,-0.024283524985399527,0.002330515727086371,0.0066610957164777935,0.015072749123649842,-0.02388337880580483,0.0023630156845637473,0.006701856249212499,,
1912-03-31,9.3,0.4725,0.6175,,,0.002407,,,,,,,,,0.000414,0.050806,0.052268,0.066398,0.765182,,,,,,,0,,,0.002407,,0.0042249333543102185,0.015010887175472803,0.013344338579652504,0.002395476681238687,0.006620410035548906,1912-04-30,,0.0024041078155622483,0.0027272775952181575,0.002731,,,,0.4717,0.6083,0.00421779509242342,0.015072749123649842,0.013282476631475464,0.0023630156845637473,0.006580810776987168,0.015010887175472803,0.013344338579652504,0.002395476681238687,0.006620410035548906,,
1912-04-30,9.59,0.4733,0.6267,,,0.002731,,,,,,,,,0.000527,0.049353,0.050892,0.065349,0.755226,,,,,,,0,,,0.002731,,0.004104356694579908,0.014788888728497575,0.015917600007639077,0.0024272283447798752,0.006531585039359784,1912-05-31,,0.0027272775952181575,0.0026913749989579444,0.002695,,,,0.4725,0.6175,0.004097433458555515,0.015010887175472803,0.015695601560663755,0.002395476681238687,0.0064929101397942016,0.014788888728497575,0.015917600007639077,0.0024272283447798752,0.006531585039359784,,
1912-05-31,9.58,0.4742,0.6358,,,0.002695,,,,,,,,,0.000754,0.049499,0.049447,0.066367,0.745832,,,,,,,0,,,0.002695,,0.00411642888240419,0.01441609124607243,-0.015459388158650222,0.002457639275934911,0.006574068158339101,1912-06-30,,0.0026913749989579444,0.0027272775952181575,0.002731,,,,0.4733,0.6267,0.004108632202490347,0.014788888728497575,-0.015832185641075212,0.0024272283447798752,0.0065358605472702214,0.01441609124607243,-0.015459388158650222,0.002457639275934911,0.006574068158339101,,
1912-06-30,9.58,0.475,0.645,,,0.002731,,,,,,,,,0.000442,0.049582,0.049582,0.067328,0.736434,,,,,,,0,,,0.002731,,0.004123359213518112,0.01436626831907014,-0.014366268319070109,0.0024880521971681517,0.006611411410686264,1912-07-31,,0.0027272775952181575,0.002587649146293292,0.002591,,,,0.4742,0.6358,0.00411642888240419,0.01441609124607243,-0.014416091246072574,0.002457639275934911,0.006574068158339101,0.01436626831907014,-0.014366268319070109,0.0024880521971681517,0.006611411410686264,,
1912-07-31,9.59,0.4758,0.6542,,,0.002591,,,,,,,,,0.00055,0.049614,0.049666,0.068217,0.727301,,,,,,,0,,,0.002591,,0.0041259914982297655,0.014162798308511106,-0.013119501395933389,0.0025178239707092536,0.006643815468939019,1912-08-31,,0.002587649146293292,0.002970583444832894,0.002975,,,,0.475,0.645,0.004119068411987121,0.01436626831907014,-0.013322971406492428,0.0024880521971681517,0.006607120609155272,0.014162798308511106,-0.013119501395933389,0.0025178239707092536,0.006643815468939019,,
1912-08-31,9.81,0.4767,0.6633,,,0.002975,,,,,,,,,0.000332,0.048593,0.049708,0.067615,0.718679,,,,,,,0,,,0.002975,,0.00404126243526347,0.01381426142722677,0.00886712325469819,0.0025463472711723095,0.006587609706435779,1912-09-30,,0.002970583444832894,0.003323471146470958,0.003329,,,,0.4758,0.6542,0.004033647980490122,0.014162798308511106,0.008518586373413867,0.0025178239707092536,0.006551471951199376,0.01381426142722677,0.00886712325469819,0.0025463472711723095,0.006587609706435779,,
1912-09-30,9.86,0.4775,0.6725,,,0.003329,,,,,,,,,0.00043,0.048428,0.048675,0.068205,0.710037,,,,,,,0,,,0.003329,,0.004027544533533167,0.013774734944483807,-0.008690839907211517,0.0025749068215886015,0.006602451355121769,1912-10-31,,0.003323471146470958,0.0037350161349931636,0.003742,,,,0.4767,0.6633,0.004020810362412803,0.01381426142722677,-0.00873036638995455,0.0025463472711723095,0.006567157633585113,0.013774734944483807,-0.008690839907211517,0.0025749068215886015,0.006602451355121769,,
1912-10-31,9.84,0.4783,0.6817,,,0.003742,,,,,,,,,0.000714,0.048608,0.048509,0.069278,0.701628,,,,,,,0,,,0.003742,,0.004042461861369804,0.013587566892745331,-0.015618024443127376,0.002602884686609365,0.006645346547979169,1912-11-30,,0.0037350161349931636,0.004006961396977018,0.004015,,,,0.4775,0.6725,0.004035714103523191,0.013774734944483807,-0.01580519249486578,0.0025749068215886015,0.006610620925111792,0.013587566892745331,-0.015618024443127376,0.002602884686609365,0.006645346547979169,,
1912-11-30,9.73,0.4792,0.6908,,,0.004015,,,,,,,,,0.000746,0.04925,0.048699,0.070997,0.693688,,,,,,,0,,,0.004015,,0.004095746223807222,0.013260667903783952,-0.024502482770032252,0.002629695948415132,0.006725442172222354,1912-12-31,,0.004006961396977018,0.0038535654698361264,0.003861,,,,0.4783,0.6817,0.0040880695810589455,0.013587566892745331,-0.024829381758993654,0.002602884686609365,0.00669095426766831,0.013260667903783952,-0.024502482770032252,0.002629695948415132,0.006725442172222354,,
1912-12-31,9.38,0.48,0.7,,,0.003861,,,,,,,,,0.000902,0.051173,0.049332,0.074627,0.685714,,,,,,,0,,,0.003861,,0.004255325570138384,0.013229988770881114,-0.04986412195066146,0.002656572205854725,0.006911897775993109,1913-01-31,,0.0038535654698361264,0.004058752110714429,0.004067,,,,0.4792,0.6908,0.004248248404260202,0.013260667903783952,-0.04989480108356429,0.002629695948415132,0.006877944352675334,0.013229988770881114,-0.04986412195066146,0.002656572205854725,0.006911897775993109,,
1913-01-31,9.3,0.48,0.6942,,,0.004067,,,,,,,,,0.001201,0.051613,0.051173,0.074645,0.691443,,,,,,,0,,,0.004067,,0.004291852081540998,-0.008320231615718614,-0.0002451312432044645,0.0027268179801634034,0.007018670061704401,1913-02-28,,0.004058752110714429,0.003183925924123405,0.003189,,,,0.48,0.7,0.004291852081540998,0.013229988770881114,-0.021795351629804182,0.002656572205854725,0.0069484242873957235,-0.008320231615718614,-0.0002451312432044645,0.0027268179801634034,0.007018670061704401,,
1913-02-28,8.97,0.48,0.6883,,,0.003189,,,,,,0.0,,,0.000753,0.053512,0.051613,0.076734,0.69737,,,,,,,1,,,0.003189,,0.004449395549541795,-0.008535314023367394,-0.027593410065138047,0.0027976927080182556,0.00724708825756005,1913-03-31,,0.003183925924123405,0.0032497139551113663,0.003255,,,,0.48,0.6942,0.004449395549541795,-0.008320231615718614,-0.027808492472786883,0.0027268179801634034,0.007176213529705199,-0.008535314023367394,-0.027593410065138047,0.0027976927080182556,0.00724708825756005,,
1913-03-31,8.8,0.48,0.6825,,,0.003255,,,,,,0.0,,,0.000757,0.054545,0.053512,0.077557,0.703297,,,,,,,1,,,0.003255,,0.004535155165391279,-0.008462262345203708,-0.010671692241340248,0.0028728786223201435,0.007408033787711422,1913-04-30,,0.0032497139551113663,0.003882453514222125,0.00389,,,,0.48,0.6883,0.004535155165391279,-0.008535314023367394,-0.010598640563176564,0.0027976927080182556,0.007332847873409534,-0.008462262345203708,-0.010671692241340248,0.0028728786223201435,0.007408033787711422,,
1913-04-30,8.79,0.48,0.6767,,,0.00389,,,,,,0.0,,,0.000724,0.054608,0.054545,0.076985,0.709325,,,,,,,1,,,0.00389,,0.004540302918783017,-0.008534483820935008,0.007397474033859681,0.002950771074685356,0.007491073993468373,1913-05-31,,0.003882453514222125,0.0037061238310540793,0.003713,,,,0.48,0.6825,0.004540302918783017,-0.008462262345203708,0.007325252558128364,0.0028728786223201435,0.00741318154110316,-0.008534483820935008,0.007397474033859681,0.002950771074685356,0.007491073993468373,,
1913-05-31,8.55,0.48,0.6708,,,0.003713,,,,,,-0.010204,,,0.000582,0.05614,0.054608,0.078456,0.715564,,,,,,,1,,,0.003713,,0.004667453047495153,-0.008757013289126016,-0.018926415459290424,0.0030296267526978243,0.007697079800192977,1913-06-30,,0.0037061238310540793,0.003580582058358929,0.003587,,,,0.48,0.6767,0.004667453047495153,-0.008534483820935008,-0.01914894492748159,0.002950771074685356,0.007618224122180509,-0.008757013289126016,-0.018926415459290424,0.0030296267526978243,0.007697079800192977,,
1913-06-30,8.12,0.48,0.665,,,0.003587,,,,,,0.010309,,,0.00262,0.059113,0.05614,0.081897,0.721805,,,,,,,1,,,0.003587,,0.0049140148024290585,-0.008683989293199497,-0.04291713948188291,0.0031133933409592538,0.008027408143388311,1913-07-31,,0.003580582058358929,0.0039711047161265205,0.003979,,,,0.48,0.6708,0.0049140148024290585,-0.008757013289126016,-0.042844115485956395,0.0030296267526978243,0.007943641555126883,-0.008683989293199497,-0.04291713948188291,0.0031133933409592538,0.008027408143388311,,
1913-07-31,8.23,0.48,0.6592,,,0.003979,,,,,,0.010204,,,0.000556,0.058323,0.059113,0.080097,0.728155,,,,,,,1,,,0.003979,,0.004848494346621502,-0.008760062060592244,0.02221592257598414,0.0032003986879179155,0.008048893034539418,1913-08-31,,0.0039711047161265205,0.004088630148566149,0.004097,,,,0.48,0.665,0.004848494346621502,-0.008683989293199497,0.022139849808591634,0.0031133933409592538,0.007961887687580757,-0.008760062060592244,0.02221592257598414,0.0032003986879179155,0.008048893034539418,,
1913-08-31,8.45,0.48,0.6533,,,0.004097,,,,,,0.0,,,0.000556,0.056805,0.058323,0.077314,0.734731,,,,,,,1,,,0.004097,,0.004722558954173469,-0.008990536748557258,0.0353709634286613,0.0032888121439580346,0.008011371098131504,1913-09-30,,0.004088630148566149,0.004058752110714429,0.004067,,,,0.48,0.6592,0.004722558954173469,-0.008760062060592244,0.035140488740696064,0.0032003986879179155,0.007922957642091385,-0.008990536748557258,0.0353709634286613,0.0032888121439580346,0.008011371098131504,,
1913-09-30,8.53,0.48,0.6475,,,0.004067,,,,,,0.010101,,,0.000677,0.056272,0.056805,0.075909,0.741313,,,,,,,1,,,0.004067,,0.004678371106100672,-0.008917648273011837,0.01834056840751702,0.0033828997222345313,0.008061270828335203,1913-10-31,,0.004058752110714429,0.003919309462751487,0.003927,,,,0.48,0.6533,0.004678371106100672,-0.008990536748557258,0.01841345688306257,0.0032888121439580346,0.007967183250058707,-0.008917648273011837,0.01834056840751702,0.0033828997222345313,0.008061270828335203,,
1913-10-31,8.26,0.48,0.6417,,,0.003927,,,,,,0.0,,,0.001087,0.058111,0.056272,0.077688,0.748013,,,,,,,1,,,0.003927,,0.004830927269665542,-0.008997888817223102,-0.02316688515347794,0.0034809218176026016,0.008311849087268144,1913-11-30,,0.003919309462751487,0.0038087375418302412,0.003816,,,,0.48,0.6475,0.004830927269665542,-0.008917648273011837,-0.023247125697689056,0.0033828997222345313,0.008213826991900073,-0.008997888817223102,-0.02316688515347794,0.0034809218176026016,0.008311849087268144,,
1913-11-30,8.05,0.48,0.6358,,,0.003816,,,,,,0.01,,,0.000451,0.059627,0.058111,0.078981,0.754954,,,,,,,1,,,0.003816,,0.004956639639928318,-0.00923685627976734,-0.016515639822647275,0.0035809560446088727,0.008537595684537191,1913-12-31,,0.0038087375418302412,0.0037350161349931636,0.003742,,,,0.48,0.6417,0.004956639639928318,-0.008997888817223102,-0.016754607285191552,0.0034809218176026016,0.008437561457530919,-0.00923685627976734,-0.016515639822647275,0.0035809560446088727,0.008537595684537191,,
1913-12-31,8.04,0.48,0.63,,,0.003742,,,,,,-0.009901,,,0.000712,0.059701,0.059627,0.078358,0.761905,,,,,,,1,,,0.003742,,0.00496278934212901,-0.009164229091124028,0.007921220851526719,0.0036876591182085435,0.008650448460337553,1914-01-31,,0.0037350161349931636,0.003830653668813158,0.003838,,,,0.48,0.6358,0.00496278934212901,-0.00923685627976734,0.00799384804017015,0.0035809560446088727,0.008543745386737883,-0.009164229091124028,0.007921220851526719,0.0036876591182085435,0.008650448460337553,,
1914-01-31,8.37,0.475,0.6208,,,0.003838,,,,,,0.0,,,0.000731,0.05675,0.05908,0.07417,0.765142,,,,,,,1,,,0.003838,,0.004718044062698113,-0.014710850516569392,0.05493565182707812,0.003761546111365578,0.008479590174063691,1914-02-28,,0.003830653668813158,0.002977562657248742,0.002982,,,,0.48,0.63,0.004767589483472734,-0.009164229091124028,0.04938903040163291,0.0036876591182085435,0.008455248601681278,-0.014710850516569392,0.05493565182707812,0.003761546111365578,0.008479590174063691,,
1914-02-28,8.48,0.47,0.6117,,,0.002982,,,,,,-0.01,,,0.000405,0.055425,0.056153,0.072134,0.76835,,,,,,,1,,,0.002982,,0.004608077177110679,-0.014767002620489815,0.027823567922917698,0.0038414446519126756,0.008449521829023355,1914-03-31,,0.002977562657248742,0.0024779274005301915,0.002481,,,,0.475,0.6208,0.004656985303205578,-0.014710850516569392,0.027767415818997075,0.003761546111365578,0.008418531414571155,-0.014767002620489815,0.027823567922917698,0.0038414446519126756,0.008449521829023355,,
1914-03-31,8.32,0.465,0.6025,,,0.002481,,,,,,0.0,,,0.000669,0.055889,0.054835,0.072416,0.771784,,,,,,,1,,,0.002481,,0.004646639552934027,-0.015154300883709044,-0.0038938940869854407,0.003922925630086046,0.008569565183020073,1914-04-30,,0.0024779274005301915,0.002469947167567198,0.002473,,,,0.47,0.6117,0.0046964862742762525,-0.014767002620489815,-0.004281192350204584,0.0038414446519126756,0.008537930926188929,-0.015154300883709044,-0.0038938940869854407,0.003922925630086046,0.008569565183020073,,
1914-04-30,8.12,0.46,0.5933,,,0.002473,,,,,,-0.010101,,,0.000848,0.05665,0.055288,0.073067,0.775324,,,,,,,1,,,0.002473,,0.0047097455748778055,-0.01538749210021247,-0.008944608559318189,0.004008635898962975,0.00871838147384078,1914-05-31,,0.002469947167567198,0.0023961269934776757,0.002399,,,,0.465,0.6025,0.004760816793703543,-0.015154300883709044,-0.009177799775821689,0.003922925630086046,0.008683742423789588,-0.01538749210021247,-0.008944608559318189,0.004008635898962975,0.00871838147384078,,
1914-05-31,8.17,0.455,0.5842,,,0.002399,,,,,,0.010204,,,0.000543,0.055692,0.056034,0.071506,0.778843,,,,,,,1,,,0.002399,,0.004630226808407027,-0.015456783310956953,0.02159553800928209,0.004101554693323926,0.008731781501730953,1914-06-30,,0.0023961269934776757,0.002499872712812866,0.002503,,,,0.46,0.5933,0.004680989518131372,-0.01538749210021247,0.021526246798537475,0.004008635898962975,0.008689625417094348,-0.015456783310956953,0.02159553800928209,0.004101554693323926,0.008731781501730953,,
1914-06-30,8.13,0.45,0.575,,,0.002503,,,,,,0.0,,,0.000642,0.055351,0.05508,0.070726,0.782609,,,,,,,1,,,0.002503,,0.004601940933368952,-0.015873349156290347,0.010965363844098165,0.00419692712533284,0.008798868058701791,1914-07-31,,0.002499872712812866,0.0024849100521323144,0.002488,,,,0.455,0.5842,0.004652954834668117,-0.015456783310956953,0.010548797998764663,0.004101554693323926,0.008754509527992043,-0.015873349156290347,0.010965363844098165,0.00419692712533284,0.008798868058701791,,
1914-07-31,7.68,0.445,0.5658,,,0.002488,,,,,,0.010101,,,0.005177,0.057943,0.054736,0.073672,0.786497,,,,,,,1,,,0.002488,,0.0048169389271838885,-0.016129381929883644,-0.040811994470254985,0.004297746724613751,0.00911468565179764,1914-08-31,,0.0024849100521323144,0.002911756718937006,0.002916,,,,0.45,0.575,0.004870930234596512,-0.015873349156290347,-0.041068027243848185,0.00419692712533284,0.009067857359929352,-0.016129381929883644,-0.040811994470254985,0.004297746724613751,0.00911468565179764,,
1914-08-31,7.68,0.44,0.5567,,,0.002916,,,,,,0.02,,,0.0,0.057292,0.057292,0.072487,0.790372,,,,,,,1,,,0.002916,,0.004762944704552591,-0.01621416367800477,0.01621416367800473,0.0044074296207299015,0.009170374325282492,1914-09-30,,0.002911756718937006,0.004308704187937461,0.004318,,,,0.445,0.5658,0.0048169389271838885,-0.016129381929883644,0.016129381929883498,0.004297746724613751,0.00911468565179764,-0.01621416367800477,0.01621416367800473,0.0044074296207299015,0.009170374325282492,,
1914-09-30,7.68,0.435,0.5475,,,0.004318,,,,,,0.0,,,0.0,0.056641,0.056641,0.071289,0.794521,,,,,,,1,,,0.004318,,0.004708947566387793,-0.016664033498806203,0.0166640334988061,0.004520860985884711,0.009229808552272505,1914-10-31,,0.004308704187937461,0.004573525469965709,0.004584,,,,0.44,0.5567,0.004762944704552591,-0.01621416367800477,0.01621416367800473,0.0044074296207299015,0.009170374325282492,-0.016664033498806203,0.0166640334988061,0.004520860985884711,0.009229808552272505,,
1914-10-31,7.68,0.43,0.5383,,,0.004584,,,,,,-0.009804,,,0.0,0.05599,0.05599,0.070091,0.798811,,,,,,,1,,,0.004584,,0.004654947512374616,-0.016946436123744302,0.01694643612374441,0.004641511026005252,0.009296458538379869,1914-11-30,,0.004573525469965709,0.004382383315370965,0.004392,,,,0.435,0.5475,0.004708947566387793,-0.016664033498806203,0.0166640334988061,0.004520860985884711,0.009229808552272505,-0.016946436123744302,0.01694643612374441,0.004641511026005252,0.009296458538379869,,
1914-11-30,7.68,0.425,0.5292,,,0.004392,,,,,,0.009901,,,0.0,0.055339,0.055339,0.068906,0.803099,,,,,,,1,,,0.004392,,0.004600944542198134,-0.017049593326111022,0.01704959332611099,0.004773409712683499,0.009374354254881633,1914-12-31,,0.004382383315370965,0.003691179208353218,0.003698,,,,0.43,0.5383,0.004654947512374616,-0.016946436123744302,0.01694643612374441,0.004641511026005252,0.009296458538379869,-0.017049593326111022,0.01704959332611099,0.004773409712683499,0.009374354254881633,,
1914-12-31,7.35,0.42,0.52,,,0.003698,,,,,,-0.009804,,,0.002586,0.057143,0.054688,0.070748,0.807692,,,,,,,1,,,0.003698,,0.004750602758597815,-0.01753762066532759,-0.026381613269507945,0.004911062484756857,0.009661665243354673,1915-01-31,,0.003691179208353218,0.0028459464499187652,0.00285,,,,0.425,0.5292,0.0048070218395459535,-0.017049593326111022,-0.026869640608724633,0.004773409712683499,0.009580431552229454,-0.01753762066532759,-0.026381613269507945,0.004911062484756857,0.009661665243354673,,
1915-01-31,7.48,0.4208,0.55,,,0.00285,,,,,,0.0,,,0.001444,0.056257,0.057252,0.073529,0.765091,,,,,,,0,,,0.00285,,0.004677102325799247,0.05608946665104358,-0.03855698788940293,0.004953895529005812,0.009630997854805059,1915-02-28,,0.0028459464499187652,0.0024779274005301915,0.002481,,,,0.42,0.52,0.004668231218551937,-0.01753762066532759,0.03507009942696836,0.004911062484756857,0.009579293703308794,0.05608946665104358,-0.03855698788940293,0.004953895529005812,0.009630997854805059,,
1915-02-28,7.38,0.4217,0.58,,,0.002481,,,,,,-0.009901,,,0.000799,0.057141,0.056377,0.078591,0.727069,,,,,,,0,,,0.002481,,0.004750442211955765,0.05310982531394833,-0.06656897868795303,0.004992675540070627,0.009743117752026392,1915-03-31,,0.0024779274005301915,0.0024041078155622483,0.002407,,,,0.4208,0.55,0.004740327721543373,0.05608946665104358,-0.06954862002504845,0.004953895529005812,0.009694223250549184,0.05310982531394833,-0.06656897868795303,0.004992675540070627,0.009743117752026392,,
1915-03-31,7.57,0.4225,0.61,,,0.002407,,,,,,-0.01,,,0.000821,0.055812,0.057249,0.080581,0.692623,,,,,,,0,,,0.002407,,0.00464025214484642,0.050430853626891904,-0.025011424789915714,0.005027953267270043,0.009668205412116462,1915-04-30,,0.0024041078155622483,0.002131726256204908,0.002134,,,,0.4217,0.58,0.004631486183949125,0.05310982531394833,-0.027690396476971944,0.004992675540070627,0.009624161724019753,0.050430853626891904,-0.025011424789915714,0.005027953267270043,0.009668205412116462,,
1915-04-30,8.14,0.4233,0.64,,,0.002134,,,,,,0.010101,,,0.001695,0.052002,0.055918,0.078624,0.661406,,,,,,,0,,,0.002134,,0.004324175346815738,0.04800921918636066,0.024587893378730935,0.0050601837674717955,0.009384359114287533,1915-05-31,,0.002131726256204908,0.0023372664634864555,0.00234,,,,0.4225,0.61,0.004316020643947582,0.050430853626891904,0.022166258938199616,0.005027953267270043,0.009343973911217624,0.04800921918636066,0.024587893378730935,0.0050601837674717955,0.009384359114287533,,
1915-05-31,7.95,0.4242,0.67,,,0.00234,,,,,,0.01,,,0.004929,0.053358,0.052113,0.084277,0.633134,,,,,,,0,,,0.00234,,0.004436684225480585,0.0458095360312942,-0.06942778737950267,0.005089746366849311,0.009526430592329896,1915-06-30,,0.0023372664634864555,0.002382160401565302,0.002385,,,,0.4233,0.64,0.004427291981908332,0.04800921918636066,-0.07162747053456904,0.0050601837674717955,0.009487475749380128,0.0458095360312942,-0.06942778737950267,0.005089746366849311,0.009526430592329896,,
1915-06-30,8.04,0.425,0.7,,,0.002385,,,,,,0.0,,,0.00168,0.052861,0.053459,0.087065,0.607143,,,,,,,0,,,0.002385,,0.004395384173835632,0.04380262265839284,-0.03254546813375838,0.0051169598162708165,0.009512343990106448,1915-07-31,,0.002382160401565302,0.0023302827808608815,0.002333,,,,0.4242,0.67,0.004387128631787014,0.0458095360312942,-0.03455238150665984,0.005089746366849311,0.009476874998636326,0.04380262265839284,-0.03254546813375838,0.0051169598162708165,0.009512343990106448,,
1915-07-31,8.01,0.4258,0.73,,,0.002333,,,,,,0.0,,,0.001254,0.053159,0.05296,0.091136,0.583288,,,,,,,0,,,0.002333,,0.004420096283269468,0.04196419909903221,-0.04570252120963921,0.005142093940741521,0.009562190224010989,1915-08-31,,0.0023302827808608815,0.0020359260952672025,0.002038,,,,0.425,0.7,0.0044118100262338705,0.04380262265839284,-0.04754094476899991,0.0051169598162708165,0.009528769842504687,0.04196419909903221,-0.04570252120963921,0.005142093940741521,0.009562190224010989,,
1915-08-31,8.35,0.4267,0.76,,,0.002038,,,,,,0.0,,,0.001812,0.051102,0.053271,0.091018,0.561447,,,,,,,0,,,0.002038,,0.004249441355191971,0.0402738991379399,0.0012968786445561012,0.005165378695533394,0.009414820050725366,1915-09-30,,0.0020359260952672025,0.002241485992253131,0.002244,,,,0.4258,0.73,0.004240497366918473,0.04196419909903221,-0.00039342131653585734,0.005142093940741521,0.009382591307659994,0.0402738991379399,0.0012968786445561012,0.005165378695533394,0.009414820050725366,,
1915-09-30,8.66,0.4275,0.79,,,0.002244,,,,,,0.0,,,0.000938,0.049365,0.051198,0.091224,0.541139,,,,,,,0,,,0.002244,,0.004105303039660376,0.03871451218069043,-0.0022613284691107433,0.005187011279458589,0.009292314319118965,1915-10-31,,0.002241485992253131,0.002057881109444038,0.00206,,,,0.4267,0.76,0.004097636319646078,0.0402738991379399,-0.00382071542636023,0.005165378695533394,0.009263015015179472,0.03871451218069043,-0.0022613284691107433,0.005187011279458589,0.009292314319118965,,
1915-10-31,9.14,0.4283,0.82,,,0.00206,,,,,,0.009901,,,0.001553,0.04686,0.049457,0.089716,0.522317,,,,,,,0,,,0.00206,,0.0038973916459083837,0.0372713947972316,0.0166742680944834,0.00520716177547558,0.009104553421383964,1915-11-30,,0.002057881109444038,0.0020139705990571367,0.002016,,,,0.4275,0.79,0.0038901260455290873,0.03871451218069043,0.015231150711024408,0.005187011279458589,0.009077137324987676,0.0372713947972316,0.0166742680944834,0.00520716177547558,0.009104553421383964,,
1915-11-30,9.46,0.4292,0.85,,,0.002016,,,,,,0.009804,,,0.000991,0.04537,0.046958,0.089852,0.504941,,,,,,,0,,,0.002016,,0.003773702192181057,0.03593200922606337,-0.0015200116283351065,0.005225977662945099,0.008999679855126156,1915-12-31,,0.0020139705990571367,0.001844298235982394,0.001846,,,,0.4283,0.82,0.0037658039045736485,0.0372713947972316,-0.0028593971995031203,0.00520716177547558,0.008972965680049228,0.03593200922606337,-0.0015200116283351065,0.005225977662945099,0.008999679855126156,,
1915-12-31,9.48,0.43,0.88,,,0.001846,,,,,,0.0,,,0.001191,0.045359,0.045455,0.092827,0.488636,,,,,,,0,,,0.001846,,0.003772761658625924,0.03468555798789011,-0.03257362478474657,0.005243587456708355,0.00901634911533428,1916-01-31,,0.001844298235982394,0.001918159155903824,0.00192,,,,0.4292,0.85,0.003765755766670762,0.03593200922606337,-0.033820076022919865,0.005225977662945099,0.00899173342961586,0.03468555798789011,-0.03257362478474657,0.005243587456708355,0.00901634911533428,,
