date,forecast_target_date,price,d12,e12,ret,ret_decimal,r_log,dp,ge,gm,gs,ms,hist_mean,ret_lead,dfy,tbl,tms,ntis,SP500,CPIAUCSL,TB3MS,VIXCLS,USREC
2010-03-31,2010-04-30,1169.43,21.904,60.93,0.061014,0.061014,0.0592250546437547,0.0015596574877913,0.0560295005161111,0.0011032601293719864,0.0043074868696338,0.0058671443574252,0.0070078406718662,0.0158507111047758,0.01,0.0015,0.044278,0.02639,,217.353,0.15,17.59,0
2010-04-30,2010-05-31,1186.69,21.9483,62.9867,0.015977,0.015977,0.0158507111047758,0.0015400963386971,0.0331979287329311,-0.018546460421067903,0.004472179245257,0.0060122755839542,0.0070131326350218,-0.0835022683920231,0.0096,0.0016,0.042136,0.026651,,217.403,0.16,22.05,0
2010-05-31,2010-06-30,1089.41,21.9927,65.0433,-0.080111,-0.080111,-0.0835022683920231,0.001680896192691,0.0321296089664718,-0.11766126260024186,0.0046325687392932,0.0063134649319843,0.0069589966296228,-0.0550107217824896,0.0109,0.0016,0.039081,0.02572,,217.29,0.16,32.07,0
2010-06-30,2010-07-31,1030.71,22.037,67.1,-0.053525,-0.053525,-0.0550107217824896,0.0017801152942216,0.0311308420178299,-0.08651922215020658,0.0047889861294326,0.0065691014236543,0.0069219555546604,0.068080054996715,0.0135,0.0012,0.036407,0.018776,,217.199,0.12,34.54,0
2010-07-31,2010-08-31,1101.6,22.1423,68.6867,0.070451,0.070451,0.068080054996715,0.0016736093249549,0.0233715411666035,0.04314424210798617,0.0048551271671859,0.0065287364921409,0.0069584896642435,-0.0464984920570029,0.0129,0.0016,0.036058,0.015557,,217.605,0.16,23.5,0
2010-08-31,2010-09-30,1049.33,22.2477,70.2733,-0.045434,-0.045434,-0.0464984920570029,0.0017652588875891,0.0228363406762834,-0.07144814384666609,0.0049192706916272,0.0066845295792163,0.0069265750482905,0.0865290106697001,0.0117,0.0016,0.031108,0.011218,,217.923,0.16,26.05,0
2010-09-30,2010-10-31,1141.2,22.353,71.86,0.090383,0.090383,0.0865290106697001,0.001630942336126,0.0223278558648496,0.06160061923043301,0.0049815245833012,0.0066124669194273,0.0069740705349381,0.0379949622274625,0.0113,0.0015,0.032563,0.003338,,218.275,0.15,23.7,0
2010-10-31,2010-11-30,1183.26,22.4783,73.69,0.038726,0.038726,0.0379949622274625,0.0015818252339558,0.0251473230935353,0.01104567761715226,0.0051119318875045,0.0066937571214603,0.0069925683832938,-5.100130054421869e-05,0.0104,0.0013,0.035416,0.007232,,219.035,0.13,21.2,0
2010-11-30,2010-12-31,1180.55,22.6037,75.52,-5.1e-05,-5.1e-05,-5.100130054421869e-05,0.0015942912447072,0.0245304170583372,-0.026823326545397295,0.0052399467454852,0.0068342379901924,0.0069883707851509,0.0649025173828992,0.0105,0.0014,0.036626,0.014798,,219.59,0.14,23.54,0
2010-12-31,2011-01-31,1257.64,22.729,77.35,0.067055,0.067055,0.0649025173828992,0.0015049286446675,0.0239430551818298,0.03931346204009615,0.0053656555464394,0.006870584191107,0.0070228640231483,0.0230805822600617,0.0108,0.0014,0.039978,0.012612,,220.472,0.14,17.75,0
2011-01-31,2011-02-28,1286.12,22.963,78.67,0.023349,0.023349,0.0230805822600617,0.001486767299525,0.0169213113220761,0.005471673934440863,0.005462269661903,0.0069490369614281,0.0070324221887656,0.0319907940070531,0.0105,0.0015,0.0417,0.015368,,221.187,0.15,19.53,0
2011-02-28,2011-03-31,1327.22,23.197,79.99,0.032508,0.032508,0.0319907940070531,0.0014554308554743,0.0166397385195792,0.014816856520565575,0.0055578949605022,0.0070133258159766,0.0070472695247669,0.000624804768842,0.0093,0.0013,0.0413,0.015918,,221.898,0.13,18.35,0
2011-03-31,2011-04-30,1325.83,23.431,81.31,0.000625,0.000625,0.000624804768842,0.001471641865127,0.0163673833590156,-0.017415234041953612,0.0056525325199056,0.0071241743850327,0.0070434511747337,0.0290159364699799,0.009,0.001,0.0419,0.012476,,223.046,0.1,17.74,0
2011-04-30,2011-05-31,1363.61,23.7343,82.1633,0.029441,0.029441,0.0290159364699799,0.0014494065892275,0.0104397201246152,0.017657196242513867,0.0057987680063117,0.0072481745955393,0.007056506721552,-0.0113774787444351,0.0086,0.0006,0.041,0.00938,,224.093,0.06,14.75,0
2011-05-31,2011-06-30,1345.2,24.0377,83.0167,-0.011313,-0.011313,-0.0113774787444351,0.0014879956164574,0.0103330620325387,-0.02392595593217605,0.0059471564175851,0.0074351520340426,0.0070455601743632,-0.0166833971566002,0.0082,0.0004,0.0387,0.009117,,224.806,0.04,15.45,0
2011-06-30,2011-07-31,1320.64,24.341,83.87,-0.016545,-0.016545,-0.0166833971566002,0.0015347562562388,0.01022618861942,-0.02865242192131748,0.0060978315992308,0.0076325878554697,0.0070314777071044,-0.0200272125135517,0.0076,0.0004,0.0405,0.011734,,224.806,0.04,16.52,0
2011-07-31,2011-08-31,1292.28,24.621,84.9067,-0.019828,-0.019828,-0.0200272125135517,0.0015864386530512,0.0122850255794508,-0.0339933930148782,0.0062643743577434,0.0078508130107946,0.0070154286618965,-0.055854205865494,0.0083,0.0004,0.0374,0.012371,,225.395,0.04,25.25,0
2011-08-31,2011-09-30,1218.89,24.901,85.9433,-0.054323,-0.054323,-0.055854205865494,0.0017009894135429,0.0121347699168011,-0.07060226153592156,0.0064335758416333,0.0081345652551762,0.0069781615400663,-0.0728266395649,0.0099,0.0002,0.0313,0.012727,,226.106,0.02,31.62,0
2011-09-30,2011-10-31,1131.42,25.181,86.98,-0.070238,-0.070238,-0.0728266395649,0.0018529574593519,0.01199043067692,-0.08645755821970313,0.0066056532713617,0.0084586107307136,0.0069308838142933,0.1034713322741207,0.0118,0.0001,0.0264,0.013049,,226.597,0.01,42.96,0
2011-10-31,2011-11-30,1253.3,25.5957,86.97,0.109014,0.109014,0.1034713322741207,0.001700440449592,-0.0001149755678185,0.10242156721840864,0.0067519250238333,0.0084523654734254,0.0069880421615164,-0.0027307250381605,0.0139,0.0002,0.0289,0.007893,,226.75,0.02,29.96,0
2011-11-30,2011-12-31,1246.96,26.0103,86.96,-0.002727,-0.002727,-0.0027307250381605,0.0017367384141053,-0.0001149887887198,-0.004956494647961098,0.0069035294725244,0.0086402678866297,0.0069822914116941,0.0093828431297915,0.0127,0.0001,0.0272,-0.00434,,227.169,0.01,27.8,0
2011-12-31,2012-01-31,1257.6,26.425,86.95,0.009427,0.009427,0.0093828431297915,0.0017494892131649,-0.0001150020126618,0.008611555506808422,0.0070609219940557,0.0088104112072206,0.0069837110164948,0.0442130384263186,0.0132,0.0001,0.0254,-0.006497,,227.223,0.01,23.4,0
2012-01-31,2012-02-29,1312.41,26.7343,87.48,0.045205,0.045205,0.0442130384263186,0.0016960930957884,0.0060769550082751,0.03658304400286249,0.0070671619952917,0.0087632550910802,0.0070057141650822,0.0424280640997654,0.0138,0.0003,0.0246,-0.013062,,227.842,0.03,19.44,0
2012-02-29,2012-03-31,1365.68,27.0437,88.01,0.043341,0.043341,0.0424280640997654,0.0016488373798627,0.0060402485771532,0.033747082809264584,0.007073310178768,0.0087221475586307,0.0070266369943407,0.0323374624589512,0.0129,0.0009,0.0263,-0.014466,,228.329,0.09,18.43,0
2012-03-31,2012-04-30,1408.47,27.353,88.54,0.032866,0.032866,0.0323374624589512,0.0016170555224535,0.0060039829182747,0.024847552844296777,0.0070794194150602,0.0086964749375137,0.0070415784497508,-0.0060522781419636,0.0124,0.0008,0.0289,-0.013775,,228.807,0.08,15.5,0
2012-04-30,2012-05-31,1397.91,27.6753,88.3333,-0.006034,-0.006034,-0.0060522781419636,0.0016484427760494,-0.0023372673444443,-0.005188477451604391,0.0069965412426996,0.0086449840187491,0.0070338534606111,-0.0616520244137829,0.0123,0.0008,0.026,-0.012414,,229.187,0.08,17.15,0
2012-05-31,2012-06-30,1310.33,27.9977,88.1267,-0.05979,-0.05979,-0.0616520244137829,0.0017789922855185,-0.0023416082330407,-0.06235764193742828,0.0069149315778317,0.0086939238633502,0.0069933547118644,0.040628375777356,0.0127,0.0009,0.0212,-0.015271,,228.713,0.09,24.06,0
2012-06-30,2012-07-31,1362.16,28.32,87.92,0.041465,0.041465,0.040628375777356,0.0017310433122433,-0.0023482416311439,0.0411409028749814,0.006834487943191,0.0085655312554343,0.0070131749953444,0.0142608292721971,0.0138,0.0009,0.0224,-0.019043,,228.524,0.09,17.08,0
2012-07-31,2012-08-31,1379.32,28.7433,87.4467,0.014363,0.014363,0.0142608292721971,0.001735056138244,-0.0053978451918264,0.017916794164537293,0.0067321222711095,0.0084671784093536,0.007017443342975,0.0224892112738635,0.0147,0.001,0.0206,-0.020321,,228.59,0.1,18.93,0
2012-08-31,2012-09-30,1406.58,29.1667,86.9733,0.022744,0.022744,0.0224892112738635,0.0017265002753265,-0.005428289903064,0.024998891907445978,0.0066311321800238,0.0083576324553504,0.0070265497396383,0.0248096789085743,0.0143,0.001,0.0213,-0.019783,,229.918,0.1,17.47,0
2012-09-30,2012-10-31,1440.67,29.59,86.5,0.02512,0.02512,0.0248096789085743,0.0017101247981267,-0.0054567610626419,0.02940381811284252,0.0065314704137639,0.0082415952118907,0.0070370104038553,-0.0179979966220777,0.0135,0.0011,0.0224,-0.017425,,231.015,0.11,15.73,0
2012-10-31,2012-11-30,1412.16,30.1423,86.5033,-0.017837,-0.017837,-0.0179979966220777,0.0017771548647468,3.814956131344559e-05,-0.020025985619813266,0.0064515646870121,0.0082287195517589,0.0070222925866737,0.0053118670212872,0.0111,0.001,0.0228,-0.015713,,231.638,0.1,18.6,0
2012-11-30,2012-12-31,1416.18,30.6946,86.5067,0.005326,0.005326,0.0053118670212872,0.0018045559926093,3.9304086474083945e-05,0.0028033546511861377,0.0063731732948972,0.0081777292875066,0.0070212876362828,0.0084720109537951,0.0101,0.0009,0.0219,-0.012094,,231.249,0.09,15.87,0
2012-12-31,2013-01-31,1426.19,31.2469,86.51,0.008508,0.008508,0.0084720109537951,0.0018241146983364,3.814660666172891e-05,0.007005300504795835,0.0062962307352276,0.008120345433564,0.0070221394996518,0.0510362113445366,0.0098,0.0007,0.0239,-0.011549,,231.221,0.07,18.02,0
2013-01-31,2013-02-28,1498.11,31.5353,86.9067,0.052361,0.052361,0.0510362113445366,0.0017526346053408,0.0045751152220769,0.04462264547050117,0.0062610818307883,0.0080137164361292,0.0070479693540209,0.0129290583530074,0.0093,0.0007,0.0284,-0.008017,,231.679,0.07,14.28,0
2013-02-28,2013-03-31,1514.68,31.8236,87.3033,0.013013,0.013013,0.0129290583530074,0.0017493119236293,0.0045531334040536,0.0064467484841023055,0.0062265376285915,0.0079758495522209,0.0070514186730819,0.0368949337007419,0.0095,0.001,0.0275,-0.008864,,232.937,0.1,15.51,0
2013-03-31,2013-04-30,1569.19,32.1119,87.7,0.037584,0.037584,0.0368949337007419,0.0017038806829167,0.0045336365597237,0.030821730570359862,0.0061925908230058,0.0078964715059225,0.0070689119409762,0.0194309896200015,0.0092,0.0009,0.0278,-0.008911,,232.282,0.09,12.7,0
2013-04-30,2013-05-31,1597.57,32.4967,88.7833,0.019621,0.019621,0.0194309896200015,0.0016936758290461,0.0122766698708486,0.005647492246075892,0.0062795997368667,0.0079732755659128,0.007076153931415,0.0228567821429275,0.0086,0.0006,0.0258,-0.008005,,231.797,0.06,13.52,0
2013-05-31,2013-06-30,1630.74,32.8815,89.8667,0.02312,0.02312,0.0228567821429275,0.0016788853316823,0.0121288920408688,0.008421282710707682,0.0063663041488339,0.0080451894805163,0.0070853931750985,-0.0136943409200265,0.0084,0.0004,0.0305,-0.004705,,231.893,0.04,16.3,0
2013-06-30,2013-07-31,1606.28,33.2663,90.95,-0.013601,-0.013601,-0.0136943409200265,0.0017243582860626,0.0119824436742764,-0.02709539667197799,0.0064527150489328,0.0081770733349955,0.0070732341732875,0.0494299594567714,0.0092,0.0005,0.0325,0.000119,,232.445,0.05,16.86,0
2013-07-31,2013-08-31,1685.73,33.6455,92.09,0.050672,0.050672,0.0494299594567714,0.0016618690683791,0.0124564547691445,0.03582130310782934,0.0064277311128426,0.0080896001812218,0.0070980041880731,-0.0296420157036885,0.0098,0.0004,0.034,0.008361,,232.9,0.04,13.45,0
2013-08-31,2013-09-30,1632.97,34.0247,93.23,-0.029207,-0.029207,-0.0296420157036885,0.0017348346325804,0.0123031985753265,-0.044101460258645614,0.0064035016856501,0.0081383363182305,0.0070765313535367,0.0311691554120294,0.0088,0.0004,0.0347,0.010332,,233.456,0.04,17.01,0
2013-09-30,2013-10-31,1681.55,34.4039,94.37,0.03166,0.03166,0.0311691554120294,0.0017035178105384,0.0121536677246393,0.01716187666336325,0.0063799927050478,0.0080835105155863,0.0070906041479634,0.0452295469746309,0.0083,0.0002,0.0347,0.010119,,233.544,0.02,16.6,0
2013-10-31,2013-11-30,1756.54,34.6,96.3133,0.046268,0.046268,0.0452295469746309,0.001640138821903,0.0203831933072096,0.023246784604872707,0.0063654140754037,0.0080055528973068,0.0071128685629235,0.0303516917050942,0.0078,0.0005,0.0337,0.009623,,233.669,0.05,13.75,0
2013-11-30,2013-12-31,1805.81,34.796,98.2567,0.030817,0.030817,0.0303516917050942,0.0016044551177589,0.0199770224680799,0.007686257096125801,0.0063514447386629,0.0079558998564219,0.0071264268027964,0.0256190126176195,0.0075,0.0007,0.0354,0.010325,,234.1,0.07,13.7,0
2013-12-31,2014-01-31,1848.36,34.992,100.2,0.02595,0.02595,0.0256190126176195,0.0015763716235014,0.019584746842233,0.003704768012270137,0.0063380761546499,0.0079144477781514,0.0071372096516681,-0.0352811235371434,0.0076,0.0007,0.0371,0.012144,,234.719,0.07,13.72,0
2014-01-31,2014-02-28,1782.59,35.4039,100.4167,-0.034666,-0.034666,-0.0352811235371434,0.0016537095922179,0.002160339436143,-0.03839173596308972,0.0062953781680306,0.0079490877602485,0.007112490343283,0.0447410250782266,0.007,0.0004,0.0338,0.013765,,235.288,0.04,18.41,0
2014-02-28,2014-03-31,1859.45,35.8158,100.6333,0.045757,0.045757,0.0447410250782266,0.0016038383348521,0.0021546887222127,0.04005869343533593,0.0062532716908015,0.0078571100256536,0.007134405622686,0.0080237236615797,0.0065,0.0005,0.0334,0.016576,,235.547,0.05,14.0,0
2014-03-31,2014-04-30,1872.34,36.2277,100.85,0.008056,0.008056,0.0080237236615797,0.0016111089354621,0.0021510475911004,0.004757192831462865,0.0062117871178448,0.0078228960533069,0.0071349232699729,0.0065336094134791,0.0068,0.0005,0.0332,0.016417,,236.028,0.05,13.88,0
2014-04-30,2014-05-31,1883.95,36.612,101.6067,0.006555,0.006555,0.0065336094134791,0.0016181598041123,0.0074752134517824,-0.00129356242331031,0.0060933682334161,0.0077115280375284,0.0071345734655188,0.0230414941466543,0.0066,0.0003,0.0323,0.016623,,236.468,0.03,13.41,0
2014-05-31,2014-06-30,1923.57,36.9963,102.3633,0.023309,0.023309,0.0230414941466543,0.0016014789994813,0.0074187720758346,0.013393425942100027,0.0059798974262113,0.0075813764256926,0.0071438216752172,0.0204249826125356,0.006,0.0003,0.0306,0.013985,,236.918,0.03,11.4,0
2014-06-30,2014-07-31,1960.23,37.3807,103.12,0.020635,0.020635,0.0204249826125356,0.0015878676673831,0.0073651087030941,0.0115138700516923,0.0058710390171398,0.0074589066845229,0.0071515387937165,-0.014072555558805,0.0055,0.0004,0.0309,0.013885,,237.231,0.04,11.57,0
2014-07-31,2014-08-31,1930.67,37.752,104.0667,-0.013974,-0.013974,-0.014072555558805,0.0016281599648589,0.0091386810897338,-0.02433340145316958,0.0057933460214443,0.0074215059863032,0.007139213535672,0.0390062670844435,0.0057,0.0003,0.0307,0.008438,,237.498,0.03,16.95,0
2014-08-31,2014-09-30,2003.37,38.1233,105.0133,0.039777,0.039777,0.0390062670844435,0.0015845427112821,0.0090549690819794,0.02790870052499919,0.0057184341493153,0.0073029768605974,0.0071577086334949,-0.0140259047331276,0.0061,0.0003,0.0284,0.006739,,237.46,0.03,11.98,0
2014-09-30,2014-10-31,1972.29,38.4946,105.96,-0.013928,-0.013928,-0.0140259047331276,0.0016251552181476,0.0089746556012237,-0.0246101139494701,0.0056461527685995,0.0072713079867471,0.0071454211547439,0.0236891824934688,0.0069,0.0002,0.0298,0.007991,,237.477,0.02,16.31,0
2014-10-31,2014-11-30,2018.05,38.8108,104.7433,0.023972,0.023972,0.0236891824934688,0.0016013698484247,-0.0115490694611082,0.0344854639006338,0.0054350811344741,0.0070364509828989,0.0071550117410273,0.0272561531788688,0.0077,0.0002,0.028,0.008032,,237.43,0.02,14.03,0
2014-11-30,2014-12-31,2067.56,39.127,103.5267,0.027631,0.027631,0.0272561531788688,0.001575777743185,-0.0116830444916447,0.035920513911083474,0.0052295848395677,0.0068053625827528,0.0071666578252902,-0.0024760629152683,0.0087,0.0002,0.0262,0.006892,,236.983,0.02,13.33,0
2014-12-31,2015-01-31,2058.9,39.4431,102.31,-0.002473,-0.002473,-0.0024760629152683,0.0015951741648774,-0.0118221305602672,0.007624822109980272,0.0050291975455521,0.0066243717104295,0.0071610743158863,-0.0298717512049634,0.0095,0.0003,0.0243,0.005625,,236.252,0.03,19.2,0
2015-01-31,2015-02-28,1994.99,39.8976,101.29,-0.02943,-0.02943,-0.0298717512049634,0.0016651875750952,-0.0100197301921427,-0.021513091610483173,0.0048998679729845,0.0065650555480798,0.0071396432825988,0.0554120008592705,0.0099,0.0003,0.0197,0.000191,,234.747,0.03,20.97,0
2015-02-28,2015-03-31,2104.5,40.3521,100.27,0.056976,0.056976,0.0554120008592705,0.0015965746417133,-0.0101211421628718,0.06356001359342439,0.0047719189072709,0.0063684935489843,0.0071675625177501,-0.0151065312363151,0.009,0.0002,0.0236,-0.003767,,235.342,0.02,13.34,0
2015-03-31,2015-04-30,2067.89,40.8066,99.25,-0.014993,-0.014993,-0.0151065312363151,0.0016431033746831,-0.0102246279685341,-0.007324517517850628,0.0046452689621363,0.0062883723368194,0.0071546873190483,0.0090598354699182,0.009,0.0003,0.0227,-0.00689,,235.976,0.03,15.29,0
2015-04-30,2015-05-31,2085.51,41.1184,97.8033,0.009101,0.009101,0.0090598354699182,0.0016416710936591,-0.0146836007644995,0.02316826667894924,0.0045046270687135,0.0061462981623727,0.0071557879245659,0.0124442481575607,0.0096,0.0002,0.0247,-0.007075,,236.222,0.02,14.55,0
2015-05-31,2015-06-30,2107.39,41.4302,96.3567,0.012522,0.012522,0.0124442481575607,0.0016369498001704,-0.0149013882178993,0.02533817354973934,0.0043645770821901,0.0060015268823605,0.0071588413080722,-0.0195325237774196,0.0091,0.0002,0.026,-0.008078,,237.001,0.02,13.84,0
2015-06-30,2015-07-31,2063.11,41.742,94.91,-0.019343,-0.019343,-0.0195325237774196,0.0016846270121927,-0.0151278564425,-0.006107805471086486,0.0042250033199665,0.0059096303321593,0.0071434394817101,0.0210733881649181,0.0094,0.0002,0.0283,-0.008725,,237.657,0.02,18.23,0
2015-07-31,2015-08-31,2103.84,41.9981,93.4933,0.021297,0.021297,0.0210733881649181,0.001662167185461,-0.0150392981693096,0.03458899145097486,0.0041321942669197,0.0057943614523808,0.0071514729007893,-0.0619530663082164,0.0105,0.0003,0.026,-0.008358,,238.034,0.03,12.12,0
2015-08-31,2015-09-30,1972.18,42.2543,92.0767,-0.060073,-0.060073,-0.0619530663082164,0.0017838391934519,-0.0152678506030649,-0.04935686584806967,0.0040386494439636,0.0058224886374156,0.0071116431951933,-0.0248533004999821,0.0115,0.0007,0.0257,-0.010161,,238.033,0.07,28.43,0
2015-09-30,2015-10-31,1920.03,42.5104,90.66,-0.024547,-0.024547,-0.0248533004999821,0.0018433406189688,-0.0155056798573231,-0.011293039130392804,0.0039443271091803,0.0057876677281492,0.0070932302091938,0.080149471204877,0.0127,0.0002,0.0251,-0.013638,,237.498,0.02,24.5,0
2015-10-31,2015-11-30,2079.36,42.8029,89.2833,0.083449,0.083449,0.080149471204877,0.0017139179902979,-0.0153017851972023,0.09502112833812512,0.0039290192058111,0.0056429371961091,0.0071352890698706,0.0033673241949126,0.0139,0.0002,0.0257,-0.016833,,237.733,0.02,15.07,0
2015-11-30,2015-12-31,2080.41,43.0954,87.9067,0.003373,0.003373,0.0033673241949126,0.0017247500207168,-0.0155384355485333,0.01604327116314672,0.0039132831353355,0.0056380331560523,0.0071331210808747,-0.0153644306772702,0.014,0.0012,0.0253,-0.018438,,238.017,0.12,16.13,0
2015-12-31,2016-01-31,2043.94,43.3879,86.53,-0.015247,-0.015247,-0.0153644306772702,0.0017674022296263,-0.0157848501483198,-0.0019008218216586125,0.0038971158882312,0.0056645181178576,0.0071201840183341,-0.0503463744367384,0.0149,0.0023,0.0245,-0.022252,,237.761,0.23,18.21,0
2016-01-31,2016-02-29,1940.24,43.5506,86.5,-0.0491,-0.0491,-0.0503463744367384,0.0018687516341024,-0.0003467606808138,-0.05172088025853849,0.0038923964263405,0.0057611480604429,0.0070871572606013,-0.0017435190463755,0.0145,0.0026,0.021,-0.020944,,237.652,0.26,20.2,0
2016-02-29,2016-03-31,1932.23,43.7133,86.47,-0.001742,-0.001742,-0.0017435190463755,0.0018834949787038,-0.0003468809654947,-0.0037900194745628143,0.0038876912848964,0.0057711862636003,0.007082085074325,0.0651695719830963,0.0138,0.0031,0.0186,-0.024716,,237.336,0.31,20.55,0
2016-03-31,2016-04-30,2059.74,43.8759,86.44,0.06734,0.06734,0.0651695719830963,0.0017735653979011,-0.0003470013336536,0.06425198625353609,0.0038829759497229,0.005656541347624,0.0071154303595769,0.003739997482338,0.0131,0.0029,0.0189,-0.02371,,238.08,0.29,13.95,0
2016-04-30,2016-05-31,2065.3,44.0706,86.6,0.003747,0.003747,0.003739997482338,0.001776637085049,0.0018492839297042,0.0008464491381121851,0.0038553342004116,0.0056319712854606,0.0071134937945297,0.0183181927348306,0.0117,0.0023,0.02,-0.02421,,238.992,0.23,15.7,0
2016-05-31,2016-06-30,2096.95,44.2652,86.76,0.018487,0.018487,0.0183181927348306,0.0017575650313914,0.0018458703902843,0.013362543347693063,0.0038279755675442,0.0055855405989356,0.0071199185072248,0.0026714285551588,0.0103,0.0027,0.0192,-0.027048,2096.96,239.557,0.27,14.19,0
2016-06-30,2016-07-31,2098.86,44.4599,86.92,0.002675,0.002675,0.0026714285551588,0.0017636838141368,0.0018424694295552,-0.0009320372927656391,0.003800895142797,0.0055645789569338,0.0071173692293153,0.0359181503064995,0.0103,0.0027,0.0152,-0.028679,2098.86,240.222,0.27,15.63,0
2016-07-31,2016-08-31,2173.6,44.6485,87.6433,0.036571,0.036571,0.0359181503064995,0.0017103089160775,0.0082870126693928,0.02670342627437381,0.0037922869343797,0.0055025958504572,0.0071338645220285,0.0012462231412614,0.0094,0.003,0.0145,-0.032019,2173.6,240.101,0.3,11.87,0
2016-08-31,2016-09-30,2170.95,44.8371,88.3667,0.001247,0.001247,0.0012462231412614,0.0017196219634266,0.0082200337853222,-0.009439953145736913,0.0037838299838328,0.0055034519472594,0.0071304943781357,0.0004459005715622,0.0092,0.003,0.0156,-0.030786,2170.95,240.545,0.3,13.42,0
2016-09-30,2016-10-31,2168.27,45.0257,89.09,0.000446,0.000446,0.0004459005715622,0.0017289815887553,0.0081518928896086,-0.009387138090713225,0.0037755339844851,0.0055045155732405,0.0071266702398024,-0.0181069457770404,0.009,0.0029,0.0167,-0.032607,2168.27,241.176,0.29,13.29,0
2016-10-31,2016-11-30,2126.15,45.2507,90.91,-0.017944,-0.017944,-0.0181069457770404,0.0017720065052341,0.0202229114012143,-0.0398396935059032,0.0037557812045494,0.0055277877097835,0.0071122427863908,0.0351856601886629,0.0087,0.0033,0.0187,-0.029038,2126.15,241.741,0.33,17.06,0
2016-11-30,2016-12-31,2198.81,45.4756,92.73,0.035812,0.035812,0.0351856601886629,0.0017220093494994,0.0198220386783677,0.013781433787103255,0.0037368915899242,0.0054589009394236,0.0071282847391921,0.0190219304748422,0.0085,0.0045,0.0222,-0.027456,2198.81,242.026,0.45,13.33,0
2016-12-31,2017-01-31,2238.83,45.7006,94.55,0.019204,0.019204,0.0190219304748422,0.0016996144675555,0.0194367502923317,-0.0013996472405744355,0.0037188095899075,0.005418424057463,0.0071350772267624,0.0191985232934674,0.0077,0.0051,0.0221,-0.025108,2238.83,242.637,0.51,14.04,0
2017-01-31,2017-02-28,2278.87,45.9279,96.4633,0.019384,0.019384,0.0191985232934674,0.0016780749358445,0.0200338300231208,-0.0023075319301113085,0.0037484864547812,0.0054265613906257,0.0071419627553393,0.0387003854986308,0.0074,0.0051,0.0227,-0.022662,2278.87,243.618,0.51,11.99,0
2017-02-28,2017-03-31,2363.64,46.1552,98.3767,0.039459,0.039459,0.0387003854986308,0.0016259416034299,0.0196413622738831,0.016881735335552463,0.0037772033061842,0.0054031449096142,0.0071599652782961,0.0016636154241661,0.0069,0.0052,0.0218,-0.018713,2363.64,244.006,0.52,12.92,0
2017-03-31,2017-04-30,2362.72,46.3824,100.29,0.001665,0.001665,0.0016636154241661,0.0016345745081529,0.0192620016986463,-0.019651307638786194,0.0038050185971193,0.0054395931052722,0.0071568316694853,0.0105353082353827,0.0067,0.0074,0.02,-0.016199,2362.72,243.892,0.74,12.37,0
2017-04-30,2017-05-31,2384.2,46.6613,101.5333,0.010591,0.010591,0.0105353082353827,0.0016295924165939,0.0123208343933717,-0.003270693834934415,0.0038456728735535,0.0054752652901475,0.0071587567273576,0.0144471357468859,0.007,0.008,0.0185,-0.015575,2384.2,244.193,0.8,10.82,0
2017-05-31,2017-06-30,2411.8,46.9402,102.7767,0.014552,0.014552,0.0144471357468859,0.0016205798954089,0.0121718501412471,-0.0006621317556559977,0.003885723398577,0.005506303293986,0.0071629072848858,0.0057812562868583,0.007,0.0089,0.0167,-0.010186,2411.8,244.004,0.89,10.41,0
2017-06-30,2017-07-31,2423.41,47.219,104.02,0.005798,0.005798,0.0057812562868583,0.0016223938736868,0.0120245147101906,-0.0072222321568384835,0.0039251975324312,0.005547591406118,0.0071621209155073,0.0204847475404362,0.0069,0.0098,0.016,-0.009785,2423.41,244.163,0.98,11.18,0
2017-07-31,2017-08-31,2470.3,47.537,105.04,0.020696,0.020696,0.0204847475404362,0.0016023332224705,0.0097580416496143,0.009405919864079173,0.0039627745649869,0.0055651077874574,0.0071696992014146,0.002235499408188,0.0069,0.0107,0.0155,-0.013165,2470.3,244.243,1.07,10.26,0
2017-08-31,2017-09-30,2471.65,47.8551,106.06,0.002238,0.002238,0.002235499408188,0.0016121664735107,0.009663741714443,-0.00911739865812736,0.0039999609583782,0.005612127431889,0.0071668940849886,0.0198516457026011,0.0068,0.0101,0.0141,-0.012214,2471.65,245.183,1.01,10.59,0
2017-09-30,2017-10-31,2519.36,48.1731,107.08,0.02005,0.02005,0.0198516457026011,0.0015921623110425,0.0095712469431678,0.009547710260081079,0.004036764230758,0.0056289265418005,0.0071741013302259,0.0238454245596193,0.0067,0.0103,0.0156,-0.011086,2519.36,246.435,1.03,9.51,0
2017-10-31,2017-11-30,2575.26,48.4261,108.0133,0.024132,0.024132,0.0238454245596193,0.0015658029683879,0.0086781490381053,0.013267449840199773,0.0041044872383677,0.0056702902067556,0.0071835682940132,0.0309064374624716,0.0072,0.0107,0.0154,-0.012379,2575.26,246.626,1.07,10.18,0
2017-11-30,2017-12-31,2584.84,48.679,108.9467,0.031389,0.031389,0.0309064374624716,0.0015681448404965,0.0086044041181958,-0.0048912935169398205,0.0041721335015564,0.005740278342053,0.0071970318974005,0.0110873080119798,0.007,0.0123,0.0137,-0.012193,2647.58,247.284,1.23,11.28,0
